,0,1,group,y_true
786,-2.7652578,-2.4039965,-1,0
787,14.804853,15.6018505,53,0
788,15.757733,16.352829,-1,0
789,30.31552,3.3944128,12,0
790,-2.383706,-16.132158,-1,0
791,17.256334,20.225042,16,0
792,13.606398,-6.163946,-1,0
793,-16.595562,-17.533144,83,0
794,-33.160122,5.894673,-1,0
795,-28.247606,-17.713646,-1,0
796,4.1374745,16.125204,25,0
797,-22.381277,-22.975664,-1,0
798,-20.797947,7.911244,-1,0
799,-3.1886923,29.260675,63,0
800,-29.737072,-11.247308,79,0
801,31.487164,0.44622624,12,0
802,16.124197,-18.025673,-1,0
803,28.210741,17.65787,-1,0
804,-6.9100466,-3.9668677,-1,0
805,-11.458081,5.969288,-1,0
806,-10.55361,4.749382,112,0
807,10.357732,-25.400764,-1,0
808,-23.577652,-20.05376,-1,0
809,-23.061455,-18.672867,-1,0
810,9.41206,-22.223476,23,0
811,26.771347,10.659019,15,0
812,-4.1180763,-17.300335,104,0
813,-26.701288,-6.1341877,-1,0
814,17.014423,10.540223,-1,0
815,3.756177,3.8852336,-1,0
816,-7.5882473,23.998102,-1,0
817,-26.710587,-2.3382752,-1,0
818,24.864056,18.462084,-1,0
819,-14.25966,-7.8239226,-1,0
820,-3.604546,-4.6660037,-1,0
821,-19.461966,-22.661814,-1,0
822,18.052303,18.653406,-1,0
823,-6.2544765,4.809082,-1,0
824,9.079855,22.310637,-1,0
825,-21.905151,-5.529989,-1,0
826,1.2178161,2.9418144,100,0
827,-13.112521,-0.90578413,108,0
828,0.12574682,0.9057685,125,0
829,2.9867346,21.619347,-1,0
830,-14.64578,5.25716,-1,0
831,-19.051718,-3.8917174,98,0
832,20.952831,-0.96333146,-1,0
833,-7.1031837,1.4150585,-1,0
834,-24.852373,14.342933,74,0
835,4.5292892,28.19742,39,0
836,-26.106836,-6.1289005,82,0
837,21.006117,10.379918,13,0
838,-20.060492,9.086213,119,0
839,23.583006,-10.801547,110,0
840,-3.3253942,20.999908,-1,0
841,15.481162,24.676443,36,0
842,-6.9346404,2.9675422,62,0
843,15.4683275,-15.690683,131,0
844,8.454581,23.01238,-1,0
845,-22.603447,19.367727,-1,0
846,11.50455,-17.931967,-1,0
847,-13.038158,10.168972,118,0
848,3.092298,11.354493,-1,0
849,-23.070194,-24.402077,32,0
850,-14.676652,12.946911,113,0
851,-1.862876,-2.9702547,-1,0
852,18.1804,-9.618417,128,0
853,-29.477736,-9.51802,79,0
854,1.9353447,-10.352741,130,0
855,-27.113375,2.8566136,69,0
856,10.224786,11.071161,50,0
857,-10.261381,23.72018,43,0
858,17.855337,-6.2006173,-1,0
859,-0.89854443,-4.788286,134,0
860,11.709892,17.185072,55,0
861,0.5011657,24.408884,-1,0
862,12.1810875,4.79443,20,0
863,-21.327156,-10.603582,85,0
864,-2.0313303,-2.0359724,134,0
865,-16.504202,1.9682312,115,0
866,-18.464159,9.26382,-1,0
867,31.227509,1.1642888,12,0
868,9.243328,14.827382,2,0
869,-13.852796,27.023758,66,0
870,23.058023,-10.50353,110,0
871,25.122303,0.5821014,9,0
872,-2.845063,-10.205639,-1,0
873,-3.1957598,19.319834,-1,0
874,19.728102,-5.413436,-1,0
875,-2.0773633,-2.1465325,134,0
876,8.603699,15.340843,2,0
877,12.044623,22.1305,-1,0
878,6.6977844,20.312172,-1,0
879,16.88889,3.9979389,10,0
880,6.6818695,0.30566806,27,0
881,-14.252463,9.034008,118,0
882,8.939307,24.14483,-1,0
883,0.3347376,5.9819303,56,0
884,-18.358696,-23.212059,-1,0
885,-8.931794,-22.605658,-1,0
886,5.008545,11.051528,-1,0
887,10.101367,23.9305,-1,0
888,11.625431,22.513783,-1,0
889,-4.295408,-12.733781,-1,0
890,-10.404855,-22.338884,107,0
891,16.668879,25.291819,-1,0
892,-7.668831,-14.306679,96,0
893,-11.576796,14.721782,-1,0
894,16.09605,-12.506402,-1,0
895,11.616111,22.291836,-1,0
896,22.940474,16.124216,38,0
897,19.026464,-20.939428,101,0
898,-15.692861,-16.329338,83,0
899,-16.220736,2.2900004,115,0
900,-32.237022,-3.3757992,-1,0
901,-13.693201,-28.327864,-1,0
902,-30.708996,8.974638,-1,0
903,1.431177,22.283562,-1,0
904,-0.6361845,5.692544,-1,0
905,-9.772304,26.933,-1,0
906,-20.654621,19.201464,70,0
907,-9.391977,24.781626,-1,0
908,-5.1374226,4.727495,-1,0
909,-20.380566,6.673525,119,0
910,14.078613,14.585796,53,0
911,-29.669563,-10.777082,79,0
912,18.891525,23.06841,30,0
913,19.795807,-9.690657,-1,0
914,21.788979,-1.3131398,24,0
915,25.921421,-17.346859,-1,0
916,31.42512,-9.621704,-1,0
917,-5.548037,4.001055,62,0
918,-3.9515576,29.721659,63,0
919,-10.099062,-22.04954,107,0
920,21.834833,-1.5026613,24,0
921,-7.9621,-15.088399,-1,0
922,13.756954,-11.85023,-1,0
923,4.984609,28.299995,39,0
924,-24.00843,12.7816105,-1,0
925,-5.643074,-21.759298,106,0
926,-24.900429,14.486938,74,0
927,-15.201056,-26.643616,-1,0
928,11.401284,-5.1868696,120,0
929,5.241517,5.4732027,-1,0
930,11.275715,-17.280312,-1,0
931,7.72683,23.395077,-1,0
932,-4.2575364,-19.721174,105,0
933,16.609943,-12.733763,129,0
934,14.56547,10.713411,-1,0
935,-13.638527,15.459555,-1,0
936,16.779478,21.087708,30,0
937,-31.904612,7.13045,68,0
938,20.164454,19.44737,-1,0
939,18.288729,-20.372559,101,0
940,19.386335,23.272758,30,0
941,26.453154,-15.776622,-1,0
942,-6.0599103,-8.930996,-1,0
943,2.6333988,22.285326,59,0
944,4.705694,14.742148,-1,0
945,9.028502,30.129396,41,0
946,-0.35331532,-9.29863,-1,0
947,-9.374528,-9.695326,91,0
948,-29.348364,-17.304893,-1,0
949,-1.7297325,-4.411721,-1,0
950,-20.965693,-22.659378,-1,0
951,-28.249258,12.351819,74,0
952,18.450336,11.139117,6,0
953,14.731166,-2.077721,128,0
954,-17.835499,-10.425412,88,0
955,-9.785661,3.4101145,-1,0
956,-29.732588,-10.646419,79,0
957,-1.1414286,-12.977431,124,0
958,19.19072,-20.569887,-1,0
959,8.263152,16.775377,-1,0
960,-17.73689,-11.434318,88,0
961,-21.86877,-5.5054336,90,0
962,1.9006273,22.758307,-1,0
963,-6.4369907,3.4682786,62,0
964,18.414837,-14.590421,-1,0
965,-3.4752157,1.1038817,-1,0
966,-4.3793573,13.630929,100,0
967,-12.398975,-26.491512,-1,0
968,-30.583504,-1.4154826,-1,0
969,3.057147,3.1085558,-1,0
970,-21.135843,5.4358478,119,0
971,22.791399,16.0226,38,0
972,-26.724524,5.4500113,-1,0
973,10.847518,9.401981,50,0
974,-19.452333,15.755718,-1,0
975,-21.452833,-22.75644,-1,0
976,-6.7826214,2.2764733,62,0
977,-7.4909368,18.345955,-1,0
978,-10.700659,5.8292403,112,0
979,6.530007,20.742516,0,0
980,-13.952224,16.8776,-1,0
981,-13.789593,-2.3054712,108,0
982,13.300467,15.3191595,53,0
983,12.104971,-3.3401527,-1,0
984,22.185793,-4.4302278,-1,0
985,-7.936696,17.286676,49,0
986,-27.144167,4.641905,69,0
987,-30.120832,-12.851333,79,0
988,-8.689372,-1.1030788,-1,0
989,26.418688,16.402193,-1,0
990,6.205139,0.38181034,-1,0
991,-4.996473,7.7203684,-1,0
992,9.435362,28.323015,40,0
993,-6.48759,27.596447,63,0
994,5.232101,-20.784702,23,0
995,-9.818624,20.529814,-1,0
996,25.002462,-8.560486,-1,0
997,-13.568024,17.875238,117,0
998,-17.75955,-9.705569,-1,0
999,-6.4924417,-20.006424,-1,0
1000,29.547663,-1.0214776,-1,0
1001,24.914223,-8.6167755,-1,0
1002,24.405287,0.8724544,9,0
1003,28.323256,-8.157203,-1,0
1004,19.003698,23.113764,30,0
1005,-14.587612,-26.367868,-1,0
1006,-24.863258,-19.619972,-1,0
1007,-5.8093505,-16.895685,-1,0
1008,-23.12768,-24.282692,32,0
1009,-26.621763,5.3324795,69,0
1010,17.705116,-12.019278,129,0
1011,-30.465948,-0.5374341,71,0
1012,-8.953683,-22.728294,-1,0
1013,19.171202,-22.488085,-1,0
1014,27.958603,-14.215621,86,0
1015,12.365076,16.483994,55,0
1016,-18.471258,7.5161924,119,0
1017,13.316701,-10.764456,132,0
1018,-29.305351,-8.840652,79,0
1019,-17.834871,7.8278294,119,0
1020,14.747884,-1.8813481,128,0
1021,9.515288,28.581736,40,0
1022,21.731369,-14.268103,-1,0
1023,-4.8476043,-22.624506,106,0
1024,-16.635302,12.310482,113,0
1025,-5.335342,-22.128334,106,0
1026,-20.937483,20.23965,-1,0
1027,25.89636,-9.86925,-1,0
1028,-20.416746,-6.9942846,-1,0
1029,29.719847,-1.087999,-1,0
1030,-12.386057,13.35573,-1,0
1031,-2.0346882,-2.6667173,134,0
1032,3.6127336,9.925851,18,0
1033,-30.15566,-6.8943734,47,0
1034,4.231519,15.704958,25,0
1035,28.248207,-13.1083975,-1,0
1036,-24.681805,14.300654,74,0
1037,16.741055,-6.674946,93,0
1038,-1.8134154,-6.663257,133,0
1039,-13.362997,-11.075938,88,0
1040,26.978151,9.0104685,15,0
1041,-15.241638,25.938503,66,0
1042,-22.86242,-13.731572,-1,0
1043,-21.409262,1.523379,-1,0
1044,9.624467,3.658448,-1,0
1045,-19.219923,-16.834478,-1,0
1046,-7.560142,21.16413,-1,0
1047,-7.08885,1.6316504,-1,0
1048,-10.150023,-26.639967,45,0
1049,16.314022,27.41321,-1,0
1050,-14.687752,22.675999,34,0
1051,-16.096375,-2.129738,109,0
1052,-22.714672,-7.6350965,84,0
1053,-7.401513,-0.36894494,-1,0
1054,-22.876251,-13.648934,-1,0
1055,-25.767027,12.844653,74,0
1056,-10.10352,-27.87846,-1,0
1057,-4.447947,-9.949281,-1,0
1058,2.1220052,32.242264,-1,0
1059,-22.675547,-22.554491,76,0
1060,-22.698414,-7.5944686,-1,0
1061,-15.016895,-4.7583323,-1,0
1062,14.68401,30.518917,41,0
1063,-23.290697,-15.490942,-1,0
1064,25.038504,-11.598589,-1,0
1065,-10.469981,26.290596,-1,0
1066,6.98675,22.499502,-1,0
1067,-4.007293,10.463096,-1,0
1068,1.0142323,32.14902,-1,0
1069,12.742556,24.745443,35,0
1070,4.5423346,17.505556,-1,0
1071,-15.734869,-2.0525186,109,0
1072,-16.670567,12.312521,113,0
1073,3.4571323,-3.575774,-1,0
1074,-3.218507,-9.691306,126,0
1075,30.223463,3.4334965,12,0
1076,-26.454052,-1.7399997,60,0
1077,-1.7546883,-2.403339,134,0
1078,-6.3074393,-20.140657,105,0
1079,-5.4612327,28.120314,-1,0
1080,-13.16883,27.976788,66,0
1081,14.433217,15.508997,53,0
1082,-7.551625,-16.8314,-1,0
1083,13.835932,-12.377766,-1,0
1084,-0.8615652,-5.024051,134,0
1085,-20.684292,-6.766192,87,0
1086,-31.974699,-3.501117,-1,0
1087,-25.96097,-6.158261,82,0
1088,2.2038472,-10.153752,130,0
1089,-1.7164959,-2.7328978,134,0
1090,-1.3342253,27.665659,63,0
1091,-27.90902,1.878795,69,0
1092,-17.90937,-0.81622314,114,0
1093,-19.296616,-16.787033,-1,0
1094,-17.935923,-10.35105,88,0
1095,-23.314518,-24.081404,32,0
1096,18.338102,11.111134,6,0
1097,-2.9860299,29.576862,63,0
1098,-14.614879,14.824645,-1,0
1099,24.32269,-2.1755915,8,0
1100,0.8646345,-18.662292,95,0
1101,16.464746,24.906616,36,0
1102,21.289938,21.015196,-1,0
1103,7.7038403,26.80289,-1,0
1104,-2.7188382,-6.6679373,-1,0
1105,-27.146465,15.581176,-1,0
1106,16.257051,22.611794,-1,0
1107,-30.529205,-6.3770933,47,0
1108,-20.3254,4.179492,-1,0
1109,-20.297255,-6.65257,87,0
1110,-11.151504,-6.2156954,-1,0
1111,-23.365608,-23.551441,32,0
1112,-16.515772,10.331566,113,0
1113,-12.529399,28.23374,66,0
1114,13.008437,22.313705,33,0
1115,4.7539515,0.4887113,-1,0
1116,-20.890749,-6.606183,-1,0
1117,-0.7832501,23.045668,-1,0
1118,9.733239,3.299088,-1,0
1119,18.2706,-14.4377165,-1,0
1120,9.446436,-22.571165,23,0
1121,2.000729,11.744534,-1,0
1122,1.0668447,18.387989,-1,0
1123,10.465079,-19.748446,23,0
1124,-13.597902,5.8762255,-1,0
1125,-6.3230815,28.704372,-1,0
1126,25.293234,-1.7693847,-1,0
1127,12.32719,-6.0420427,120,0
1128,21.929558,-18.834763,94,0
1129,1.9742622,31.662476,-1,0
1130,13.5803175,24.41653,-1,0
1131,24.747932,-18.536783,-1,0
1132,-9.226444,-10.233192,91,0
1133,-23.84428,-13.290019,-1,0
1134,-26.677559,5.1886697,69,0
1135,14.8202915,10.466825,-1,0
1136,26.651302,9.150912,-1,0
1137,-11.262724,5.653054,-1,0
1138,-21.12603,-0.7184569,-1,0
1139,-21.613243,-0.4755505,116,0
1140,8.05727,26.517435,29,0
1141,12.675664,-7.1174445,-1,0
1142,17.317923,-12.617869,129,0
1143,18.317694,-10.8265,129,0
1144,16.660496,21.792606,30,0
1145,12.639804,30.76368,41,0
1146,-7.004423,18.848423,-1,0
1147,-3.9129522,-9.144667,126,0
1148,-1.0647883,-13.036634,124,0
1149,9.702067,3.813868,21,0
1150,4.112103,-3.0911543,57,0
1151,28.646378,18.398203,-1,0
1152,-3.944265,-22.593954,106,0
1153,1.4470832,6.523171,56,0
1154,3.533616,27.225885,-1,0
1155,5.179391,12.04439,5,0
1156,14.8259735,30.334831,-1,0
1157,-3.6310458,30.12585,63,0
1158,-19.581802,10.13063,119,0
1159,-20.254662,18.168932,70,0
1160,-24.196987,-13.488058,48,0
1161,-4.695127,7.6723094,61,0
1162,6.3152056,18.991194,0,0
1163,9.655485,14.595475,2,0
1164,-12.626595,-9.208506,88,0
1165,-0.5862196,31.358006,-1,0
1166,4.1719337,-30.101503,23,0
1167,2.5309827,22.084541,59,0
1168,-32.06486,6.7538967,68,0
1169,-22.73294,-7.6265464,-1,0
1170,-3.8045568,14.193089,-1,0
1171,26.675734,8.795811,15,0
1172,1.3953247,-6.446834,135,0
1173,27.477114,17.9922,-1,0
1174,2.9677532,30.688349,44,0
1175,-28.393501,12.461872,74,0
1176,-1.5280559,14.303586,-1,0
1177,-26.81892,3.0420394,69,0
1178,23.351597,-9.938833,110,0
1179,1.9859098,-10.668408,-1,0
1180,-26.990667,15.685821,-1,0
1181,26.527685,10.822183,15,0
1182,-13.397186,9.320036,118,0
1183,-18.043592,21.805647,65,0
1184,-18.275753,25.094166,66,0
1185,24.640491,-0.4501149,-1,0
1186,0.33955193,5.778613,56,0
1187,-14.493442,4.797337,92,0
1188,0.38478705,6.177061,56,0
1189,-9.649531,-23.991964,-1,0
1190,-9.834677,16.662193,-1,0
1191,-4.8766413,-17.558136,-1,0
1192,24.827835,0.3691707,9,0
1193,1.9006842,24.558325,58,0
1194,31.123161,-9.5305195,-1,0
1195,-10.670125,-6.3943725,-1,0
1196,16.310167,3.9849296,-1,0
1197,24.36772,0.71761477,9,0
1198,1.1423013,12.021762,-1,0
1199,5.6974444,16.524044,-1,0
1200,-2.9423935,22.46109,51,0
1201,-17.009123,11.53331,113,0
1202,-4.5323677,-22.508373,106,0
1203,5.8920197,1.450636,26,0
1204,-1.5604913,19.233252,-1,0
1205,23.620205,-8.033822,-1,0
1206,-7.6260867,-16.820755,-1,0
1207,-13.165136,-1.426791,108,0
1208,-9.505667,24.723135,43,0
1209,-5.9333353,27.032518,-1,0
1210,-0.62128085,24.214714,-1,0
1211,8.034259,-2.4367962,-1,0
1212,-6.5094275,26.874947,-1,0
1213,-21.501625,-10.13317,85,0
1214,11.15472,-5.959505,120,0
1215,-17.70123,26.115227,66,0
1216,-17.923805,24.279074,66,0
1217,20.771873,21.528742,-1,0
1218,-2.9974463,-18.264902,105,0
1219,-8.556244,-15.986019,-1,0
1220,-6.562807,27.02672,-1,0
1221,0.35998642,-18.660294,95,0
1222,-24.505325,-13.354481,48,0
1223,9.133958,30.21813,41,0
1224,5.436621,18.48466,-1,0
1225,-20.986456,20.344078,-1,0
1226,19.526714,18.964537,-1,0
1227,12.9785185,-10.059289,-1,0
1228,4.964875,0.6169733,-1,0
1229,31.122038,-1.9558642,-1,0
1230,-0.63429224,24.296597,-1,0
1231,20.853662,-0.92239255,-1,0
1232,-8.264669,23.889187,42,0
1233,27.763973,-14.031057,86,0
1234,-11.745279,-20.398064,-1,0
1235,-8.254331,10.800555,103,0
1236,14.756974,15.37537,53,0
1237,-1.367754,7.621178,-1,0
1238,-24.170515,12.862397,-1,0
1239,-10.238463,4.2285285,-1,0
1240,-0.22669283,-10.826415,-1,0
1241,11.596447,-23.883917,-1,0
1242,30.935959,-1.5256187,-1,0
1243,2.019666,3.4258723,-1,0
1244,19.504675,-12.687436,-1,0
1245,5.158318,17.203432,-1,0
1246,-21.671791,-5.639892,90,0
1247,-18.097643,22.444443,65,0
1248,-11.264834,-14.1477585,-1,0
1249,-19.589272,18.146656,-1,0
1250,0.57257825,10.212792,46,0
1251,-22.988417,-24.668411,-1,0
1252,14.415868,-3.1939757,-1,0
1253,21.073309,21.267538,-1,0
1254,-18.709543,9.062495,119,0
1255,19.221544,-8.927541,-1,0
1256,24.985798,19.315836,-1,0
1257,-14.145245,16.32035,117,0
1258,-24.729877,12.76218,-1,0
1259,-0.28409567,-4.4842796,134,0
1260,-15.082265,15.086301,-1,0
1261,-11.1125,-20.814077,107,0
1262,14.79345,14.5077095,53,0
1263,1.6980653,-10.83126,130,0
1264,-18.896864,-4.0842805,98,0
1265,-5.3098335,-9.748292,122,0
1266,-18.065796,-4.0688033,98,0
1267,-13.801027,-9.127173,-1,0
1268,-0.42325953,5.881191,56,0
1269,-4.8264804,6.8589315,61,0
1270,-21.611158,-4.661997,-1,0
1271,-11.245529,-25.184723,-1,0
1272,-7.351381,0.047341876,-1,0
1273,11.2429495,-4.456884,-1,0
1274,18.620188,8.024429,4,0
1275,-9.237326,6.9327,112,0
1276,1.3541274,28.123634,-1,0
1277,24.52661,-18.816458,-1,0
1278,15.479787,-16.043581,-1,0
1279,-21.350954,0.9101778,116,0
1280,13.875912,25.575846,-1,0
1281,28.760546,6.511342,15,0
1282,13.148881,-10.490616,132,0
1283,-17.051914,26.568136,66,0
1284,-9.193145,17.721169,49,0
1285,-4.5483813,-17.253939,104,0
1286,7.816566,-25.084293,23,0
1287,-17.80899,-9.144858,-1,0
1288,9.891395,21.447605,-1,0
1289,-16.94855,0.49975887,-1,0
1290,-30.51167,-2.0345328,-1,0
1291,22.417362,-4.362411,-1,0
1292,-32.67811,6.230752,68,0
1293,19.790716,19.208162,-1,0
1294,28.803696,6.9359765,15,0
1295,-29.701334,-14.816208,77,0
1296,-29.467611,-9.831084,79,0
1297,-6.3467684,26.720547,-1,0
1298,25.248386,-11.712771,-1,0
1299,28.039202,-13.116097,-1,0
1300,-4.7262154,14.889324,-1,0
1301,1.9079598,24.537497,58,0
1302,24.366333,-2.9665434,-1,0
1303,-24.243746,-19.456139,-1,0
1304,-18.828075,7.705542,119,0
1305,-21.4778,-0.46372,116,0
1306,7.169767,-1.4496611,28,0
1307,20.052006,-0.2933409,-1,0
1308,-25.936474,-1.7057378,60,0
1309,15.176003,-33.395733,-1,0
1310,29.122683,2.692599,12,0
1311,-7.056522,1.723099,62,0
1312,-10.296846,-15.583388,-1,0
1313,23.731058,-10.817594,110,0
1314,1.5832243,-6.2899423,135,0
1315,16.371416,27.497522,-1,0
1316,-7.971709,10.978422,103,0
1317,17.406404,-19.022848,-1,0
1318,5.265089,11.592973,5,0
1319,-0.8365089,-4.6921115,134,0
1320,-16.16615,2.6747935,115,0
1321,-7.8289313,-14.603108,96,0
1322,-13.302414,-10.572238,88,0
1323,-20.131273,9.065622,119,0
1324,-9.21532,7.022425,112,0
1325,6.0145545,5.9704647,-1,0
1326,1.2344135,20.907701,-1,0
1327,9.514055,28.54839,40,0
1328,14.830676,-14.503566,131,0
1329,4.094169,8.281448,-1,0
1330,9.202863,14.874635,2,0
1331,20.950325,-0.84051526,24,0
1332,-19.612509,2.9184113,102,0
1333,-7.767113,-14.353801,96,0
1334,17.85171,-9.324806,128,0
1335,-16.111372,12.999972,113,0
1336,24.428173,4.401485,-1,0
1337,-6.721638,2.3421674,62,0
1338,0.44650236,-18.677326,95,0
1339,21.164633,-0.9185873,24,0
1340,6.7737594,5.706922,-1,0
1341,-11.391238,-20.441175,107,0
1342,8.342125,26.473732,29,0
1343,-18.032728,-0.6963393,114,0
1344,-20.501566,4.8822374,-1,0
1345,4.7349358,-3.4116044,57,0
1346,-4.141438,-23.15947,106,0
1347,-23.523508,15.525286,74,0
1348,-16.496744,-17.47248,83,0
1349,-21.397125,1.5203825,-1,0
1350,-0.3005725,20.793493,52,0
1351,-4.3709965,14.304358,-1,0
1352,22.838236,16.065609,38,0
1353,-18.409433,24.634235,-1,0
1354,18.612097,-22.493765,101,0
1355,-8.163021,14.56552,61,0
1356,12.749649,-4.0449123,-1,0
1357,-10.852406,-14.229241,-1,0
1358,-26.732006,-2.387962,-1,0
1359,-18.159576,-16.838642,83,0
1360,4.2100387,-3.1280456,57,0
1361,23.622375,-18.725748,-1,0
1362,27.066275,-16.148752,-1,0
1363,-13.290405,-2.5654235,-1,0
1364,-5.014169,26.820023,-1,0
1365,-27.653534,-17.398167,-1,0
1366,-18.004911,21.647516,-1,0
1367,-5.4776335,27.814442,63,0
1368,-14.965823,-18.669123,-1,0
1369,-18.153297,10.586081,-1,0
1370,-3.0807064,19.581608,54,0
1371,-18.34201,25.006592,-1,0
1372,11.241452,-4.6216526,-1,0
1373,-12.3320055,28.221539,66,0
1374,-18.03241,-0.7673221,114,0
1375,-26.902927,4.91868,69,0
1376,16.709389,-13.290053,131,0
1377,-6.9264493,18.907892,-1,0
1378,12.149578,4.7082286,20,0
1379,-8.350373,21.90286,-1,0
1380,-15.421762,12.949108,-1,0
1381,28.595558,-7.9020786,-1,0
1382,25.034344,-17.710817,-1,0
1383,22.468636,-13.632776,-1,0
1384,-28.040646,13.161119,74,0
1385,19.16672,9.053727,-1,0
1386,-13.904264,-20.664963,99,0
1387,24.219137,0.9009677,9,0
1388,7.5448833,23.337717,-1,0
1389,10.901362,-7.219747,-1,0
1390,6.1587453,5.8173885,-1,0
1391,8.967122,-21.216333,23,0
1392,25.794199,19.577953,-1,0
1393,7.6672053,16.71021,-1,0
1394,-20.761892,-22.605356,-1,0
1395,-10.008696,-27.436827,-1,0
1396,30.26057,3.759465,12,0
1397,15.831346,25.029985,36,0
1398,-15.885449,13.00429,-1,0
1399,-24.557858,-13.458235,48,0
1400,19.125313,10.053568,-1,0
1401,-30.706606,-6.2454815,47,0
1402,-6.426022,-2.8207717,1,0
1403,14.392902,10.796339,-1,0
1404,-28.408293,-19.424866,78,0
1405,17.098913,22.166908,30,0
1406,28.635057,18.6549,-1,0
1407,1.0947807,-5.7377753,135,0
1408,-5.195258,4.1211834,-1,0
1409,4.045092,10.07819,18,0
1410,-18.381838,8.207011,119,0
1411,11.546314,17.121664,-1,0
1412,-20.386663,-6.820846,87,0
1413,-21.469835,-9.829446,85,0
1414,-10.468706,-23.076397,-1,0
1415,15.642478,26.143686,36,0
1416,-16.590633,-19.038391,83,0
1417,-21.19786,-9.762724,-1,0
1418,-10.343598,-15.073091,81,0
1419,16.525673,-13.207235,-1,0
1420,-31.630554,-2.1235528,67,0
1421,-0.7135451,31.555101,64,0
1422,-14.8258505,-19.604326,-1,0
1423,24.36543,-18.882456,-1,0
1424,27.148607,-15.756741,-1,0
1425,-26.068768,4.427421,69,0
1426,-8.285933,22.332209,-1,0
1427,-10.634133,-22.41122,107,0
1428,-14.932045,14.60798,-1,0
1429,0.97326195,24.594051,58,0
1430,-20.266247,3.9287548,-1,0
1431,23.023851,-9.628382,110,0
1432,17.974245,-10.608134,-1,0
1433,-13.471623,12.412394,-1,0
1434,-23.449614,-20.485785,-1,0
1435,14.771471,6.830932,-1,0
1436,31.56586,-0.15019774,-1,0
1437,-24.360779,-13.526831,48,0
1438,-2.723716,-6.7709026,-1,0
1439,10.931356,11.001503,-1,0
1440,16.165611,-5.4925117,-1,0
1441,-11.8679695,-6.0323796,60,0
1442,19.040873,-15.098804,-1,0
1443,-3.4341886,10.865895,100,0
1444,-25.161613,-20.702766,-1,0
1445,13.350518,22.108793,33,0
1446,-12.788019,12.966413,-1,0
1447,4.148771,15.591704,25,0
1448,6.6198874,5.8434777,-1,0
1449,21.519306,-1.1442485,24,0
1450,23.125368,21.753344,-1,0
1451,-30.378628,2.8287315,-1,0
1452,1.817675,31.539015,-1,0
1453,-14.890917,9.103039,118,0
1454,23.481379,11.970418,-1,0
1455,17.02335,-6.9653373,93,0
1456,-13.942836,-27.707905,-1,0
1457,9.960847,11.017205,50,0
1458,3.7046418,27.267279,-1,0
1459,13.548772,14.267846,53,0
1460,2.3311846,23.326988,-1,0
1461,21.47791,9.580419,-1,0
1462,-17.800018,-9.612959,88,0
1463,-4.1406436,-22.888203,106,0
1464,-24.541653,-14.545205,48,0
1465,4.7774863,5.5676856,-1,0
1466,16.198133,-5.6495643,-1,0
1467,-31.610388,-1.9968557,67,0
1468,-19.415241,-0.90228266,-1,0
1469,12.124372,4.7447815,20,0
1470,-12.332737,-5.991971,60,0
1471,-10.546682,-21.473957,107,0
1472,-19.477564,2.862015,102,0
1473,0.9096669,9.696834,46,0
1474,-21.913385,-5.551147,-1,0
1475,-19.056946,7.1266823,119,0
1476,-1.9028002,-6.7056375,-1,0
1477,22.205088,5.4014225,-1,0
1478,-10.815112,-9.108855,88,0
1479,-4.0370016,14.555781,-1,0
1480,25.941088,16.77355,-1,0
1481,-14.380787,12.880621,-1,0
1482,-26.829979,13.528149,74,0
1483,26.27878,-13.544703,-1,0
1484,2.5044596,-2.4428043,-1,0
1485,-15.704513,-22.391085,-1,0
1486,-10.595274,26.512886,-1,0
1487,-22.765406,-7.7267323,84,0
1488,-8.026934,-4.476076,-1,0
1489,-3.5570972,1.1473477,112,0
1490,14.949283,30.392841,-1,0
1491,-14.996836,-3.535248,108,0
1492,-16.769629,21.783064,-1,0
1493,3.9825463,8.795545,-1,0
1494,27.632309,5.863585,-1,0
1495,28.869602,6.9680486,-1,0
1496,-1.4102482,6.8229475,56,0
1497,0.86402786,-10.609216,130,0
1498,8.233906,-2.7820125,-1,0
1499,14.843274,-2.6074739,128,0
1500,-5.153826,-19.296768,-1,0
1501,18.752962,1.4499383,-1,0
1502,26.904188,15.735559,31,0
1503,17.532932,9.930033,-1,0
1504,-20.127663,4.0905013,-1,0
1505,-8.88257,18.73586,49,0
1506,-9.890157,-21.439222,-1,0
1507,-31.669321,-1.9712477,67,0
1508,-17.71331,-8.889427,-1,0
1509,16.91241,-7.2145953,93,0
1510,24.166595,-10.917187,-1,0
1511,-10.537712,-22.980711,107,0
1512,8.113654,-17.870934,23,0
1513,-12.163855,14.796376,-1,0
1514,31.110367,1.649896,-1,0
1515,-11.175762,-24.987562,-1,0
1516,-10.210387,6.9827256,112,0
1517,-30.175926,0.45621964,72,0
1518,-18.21146,-10.801427,-1,0
1519,-9.876762,-27.313107,45,0
1520,25.659784,10.824066,15,0
1521,24.109804,11.929318,14,0
1522,-2.4248242,13.78487,-1,0
1523,18.699848,-22.7633,101,0
1524,14.879695,-1.8696884,128,0
1525,12.033194,3.9306195,-1,0
1526,-28.252384,1.7617917,69,0
1527,-24.278595,13.11488,-1,0
1528,4.9771943,5.0205574,-1,0
1529,-5.966496,-10.819022,-1,0
1530,-6.4589524,-20.168266,-1,0
1531,-18.61686,-17.092115,83,0
1532,-19.99659,9.528828,119,0
1533,17.705605,9.619733,4,0
1534,-2.7023008,-16.772287,-1,0
